handle,username,timestamp,content,topic,language,economic_policy,social_policy,economic_policy_rounded,social_policy_rounded
@MarinikaTepic,Marinika Tepić,2021-06-13T11:05:23.000Z,"Ovo pismo Tužilaštvo da smatra
KRIVIČNOM PRIJAVOM!

Devojčicama kod Bora prišla su trojica Kineza, radnici Zijina, tražeći sex.Jedna od mama mi je sad potvrdila da je prijavila policiji, ali se nisu potrudili ni da ih pronađu.Važno da je ceo Beograd pod kineskim kamerama!",policija,und,0.1,-0.4,0.0,-0.5
@MiikiAleksic,Miroslav Aleksic,2021-10-17T12:16:31.000Z,"Policija u Negotinu po nalogu načelnika PU Bor, Branislava Stojadinovića privodi članove biračkih odbora i aktiviste Narodne stranke i zadržavaju ih satima u policijskoj stanici.",policija,und,0.2,0.2,0.0,0.0
@MarinikaTepic,Marinika Tepić,2020-08-29T16:20:28.000Z,"Dok Vučić za publiku te viče,te duva,Policija čisti, Rebić potpisuje.

2018. uništili su skoro hiljadu izjava o čuvanju tajnih podataka i zataškali ko im je sve pristupao bez sertifikata, samo uz izjavu!

1.Koliko je presuda tako ometano?
2.Jer tuži i oslobađa partija i bratija?",policija,und,0.1,-0.4,0.0,-0.5
@NemanjaSarovic,Nemanja Šarović,2021-03-29T15:01:23.000Z,"Pronašli smo čoveka koji je bio prisutan na uviđaju kada je pronađeno telo pokojnog Cvijana.

On tvrdi da je policija odmah znala o kome se radi!

Večeras objavljujem snimak sa lica mesta i razgovor sa svedokom.",policija,und,0.7,0.4,0.5,0.5
@MarinikaTepic,Marinika Tepić,2021-05-08T12:01:58.000Z,"Sav gnoj zarobljene države staje u ovo:

Posle davanja mog iskaza Palminoj policiji u Jagodini - I SVEDOK pozvan isto U PALMINU POLICIJU!

Koji je onda smisao izmeštanja istrage u kraljevačko tužilaštvo?
Od kada to Kraljevo nema policiju?

Hoće grubo? Ok!https://ok-pozvan-da-da-iskaz-palminoj-jagodinskoj-policiji/…",policija,und,0.1,-0.4,0.0,-0.5
@MarinikaTepic,Marinika Tepić,2020-07-08T20:42:30.000Z,"Delite ovo! Da vidi ceo svet iživljavanje Vučićeve policije!
Potisnuli su nas niz Resavsku, ali i dalje smo tu!",policija,und,0.1,-0.4,0.0,-0.5
@WhistlerDick,Sergej Trifunović,2020-05-01T18:55:00.000Z,"Andjelka je nakon sinoćnjeg mahanja mojim tvitovima na @N1infoBG dobila od partije pojačanje: 4 ortaka sa fantomkama, tri topovska udara sa njenog prozora. Skupili smo se dole, došla milicija, čekamo da sidju. Ili Andjelka ima dovoljno hotelskih kapaciteta, videcemo. Stay tuned.",policija,und,0.1,-1,0.0,-1.0
@MarinikaTepic,Marinika Tepić,2021-01-06T11:05:44.000Z,"Mi znamo čiji je sin bahati vozač audija koji je na trotoaru ubio dete i šetača,
ali ne znamo ko je tačno naredio policiji da to krije!",policija,und,0.1,-0.4,0.0,-0.5
@MarinikaTepic,Marinika Tepić,2020-09-08T10:45:11.000Z,"Novinarki Ani Lalić je pre 5 meseci policija upala u stan i odvela u pritvor
jer je otkrila da KCV nema zašt.opremu za medicinare!

Sada je očit nalogodavac!
I to u panici! I žurbi da se poništi tender i zataška kombinacija ove bratije!
Koliko ih još ima?!",policija,und,0.1,-0.4,0.0,-0.5
@niinochka,Nina Stojaković,2021-12-24T21:39:13.000Z,"Dečko koji je nije samo tukao, već gušio do onesvešćivanja, psihički zlostavljao i manipulisao njenom bolešću zove se Uroš Radivojević, mlađima poznat kao NUMERO, reper. Ako policija ne može da uradi ništa, ja mogu da stanem uz svoju sestru i kažem javno ime i prezime nasilnika.",policija,und,0,1,0.0,1.0
@jeremic_vuk,Vuk Jeremić,2018-10-15T22:28:54.000Z,"Uvaženi @NesaStefanovic, niste mi odgovorili na pitanje koje sam Vam više puta javno postavio.

Ima li ocu ministra policije mesta u međunarodnoj trgovini oružjem?

Preciznije - da li je sukob interesa kada poslovnom partneru Vašeg oca dajete izvozne dozvole za Saudijsku Arabiju?",policija,und,0,-0.2,0.0,0.0
@MarinikaTepic,Marinika Tepić,2020-09-16T15:24:22.000Z,"Ovo su dva dokumenta policije - DD broj 396395/2020 - iz kojih se vidi da su tužilaštvo i policija ili katastrofalno radili svoj posao ili im ""nije dozvoljeno ""da ga rade kako treba.

Čekam odgovore na pitanja da li su odmah izašli na lice mesta, zaštitili ga, tražili snimak...",policija,und,0.1,-0.4,0.0,-0.5
@jeremic_vuk,Vuk Jeremić,2020-10-26T09:58:48.000Z,"Sinoć su meni i mojoj porodici poslali poruku “ZNAMO GDE ŽIVITE”.

Oblepili su pogrdnim plakatima zgradu tačno prekoputa mog ulaza. 

Zalepili su ih samo tu - sticajem okolnosti, na ambasadu jedne afričke zemlje.

Evo prilike da policija pokaže svoju profesionalnost.",policija,und,0,-0.2,0.0,0.0
@jeremic_vuk,Vuk Jeremić,2018-12-16T18:17:26.000Z,"Policija je u Lučanima, bez ikakvog osnova, a po direktnom nalogu državne sekretarke MUP Dijane Hrkalović, uhapsila potpredsednika Izvršnog odbora @StrankaNarodna Lazara Đurovića.

Tamo je danas VRVELO od neregularnosti.

Poslednji izbori u Srbiji održani u okupacionim uslovima!",policija,und,0,-0.2,0.0,0.0
@MarinikaTepic,Marinika Tepić,2020-09-17T19:27:42.000Z,"Megafoni bratije Vučić koji su se ostrvili na mene zbog dokaza da je policija omogućila Kontiću da pobegne nakon prebijanja momka 24.avgusta-lažu i kriju:

1.Da je policija podnela krivičnu tužilaštvu TEK u subotu 12.septembra,nakon snimka u medijima!
1/2",policija,und,0.1,-0.4,0.0,-0.5
@MarinikaTepic,Marinika Tepić,2021-10-15T15:54:38.000Z,"I načelnik beogradske policije Veselin Milić i pomoćnik direktora Dragan Vasiljević - ovako trče za mesto novog direktora policije!

Biće onaj koji jače kazni policajce koji su otkrili Jovanjicu i hapsili Koluviju.",policija,und,0.1,-0.4,0.0,-0.5
@MarinikaTepic,Marinika Tepić,2020-10-27T08:22:13.000Z,"Skupština i Vlada slika debakla i patologije režima. Vučić se krije iza žena kao Vesić iza padačica u nesvest.

Jedino Vulin u MUPu kao 1929.
I Himler je sa SS počeo od male stalne straže za čuvanje vođe na mitinzima!
Nadam se da će ovim i policiji preliti.http://Tepic-Skupstina-je-slika-i-prilika-debakla-na-takozvanim-izborima.html…",policija,und,0.1,-0.4,0.0,-0.5
@SlobodaIPravda,Stranka slobode i pravde,2021-06-28T17:24:54.000Z,"Danas je naše članove iz Sečnja policija opkolila i privela kao da su najgori kriminalci zbog transparenta ""Vučiću, pederu""!

Obustavite ovaj montirani politički proces! Dolazak slobode ne možete zaustaviti pojačanom represijom i zloupotrebom policije.",policija,und,-0.5,0,-0.5,0.0
@niinochka,Nina Stojaković,2019-10-13T15:59:21.000Z,Pozivam vas da nam se pridružite upravo sada ispred Centralnog zatvora. Čovek koji je ukazao na koruptivne radnje oca ministra policije @NesaStefanovic je uhapšen iako postoji zakon o zaštiti uzbunjivača. Ovo može da bude bilo ko od nas! Ne smemo dozvoliti da nas zastraše!,policija,und,0,1,0.0,1.0
@jeremic_vuk,Vuk Jeremić,2021-03-02T19:55:33.000Z,"Dostavili su nam nove papire za Jovanjicu.

Sve više časnih ljudi iz policije uviđa da se sa ovom bandom više ne može živeti. Hvala im - nećemo zaboraviti ko je pomogao da se hobotnica razotkrije!

Sutra u podne nova KZŠ @MiikiAleksic, gledajte uživo na kanalima @StrankaNarodna!",policija,und,0,-0.2,0.0,0.0
